tx_id,timestamp,sender,receiver,amount
T0018671,2025-11-17 18:08:40.608166,A004550,A004725,868.67
T0001913,2025-11-17 18:08:45.608166,A001220,A003993,415.41
T0001208,2025-11-17 18:11:27.608166,A004687,A000762,1669.08
T0024428,2025-11-17 18:12:23.608166,A003044,A003098,831.92
T0013886,2025-11-17 18:12:29.608166,A004873,A001677,88.1
T0005481,2025-11-17 18:17:17.608166,A001111,A004873,69.15
T0004020,2025-11-17 18:22:41.608166,A003317,A001467,733.92
T0020651,2025-11-17 18:23:43.608166,A000381,A002367,3890.66
T0016146,2025-11-17 18:24:26.608166,A001954,A003919,567.64
T0024429,2025-11-17 18:25:23.608166,A001464,A003098,1252.49
T0024431,2025-11-17 18:27:23.608166,A003098,A001660,2827.51
T0018243,2025-11-17 18:27:56.608166,A002396,A000167,2191.62
T0004401,2025-11-17 18:33:22.608166,A004809,A000310,1979.38
T0015393,2025-11-17 18:34:57.608166,A004521,A004931,2157.14
T0024437,2025-11-17 18:35:23.608166,A003098,A003409,552.71
T0019343,2025-11-17 18:41:41.608166,A000356,A004145,245.22
T0009070,2025-11-17 18:42:02.608166,A002399,A003859,777.26
T0010150,2025-11-17 18:42:39.608166,A004736,A002466,896.5
T0017691,2025-11-17 18:46:45.608166,A000832,A001631,5825.72
T0014038,2025-11-17 18:49:00.608166,A004192,A003016,2188.77
T0000159,2025-11-17 18:52:33.608166,A002567,A000451,1768.52
T0018710,2025-11-17 18:53:52.608166,A000600,A003365,603.02
T0003086,2025-11-17 18:54:57.608166,A000601,A002518,2293.17
T0017580,2025-11-17 19:01:40.608166,A000646,A003136,2187.9
T0010927,2025-11-17 19:04:10.608166,A002342,A000719,3593.87
T0017479,2025-11-17 19:04:58.608166,A000831,A000615,365.07
T0016976,2025-11-17 19:04:59.608166,A001107,A000007,31.95
T0011574,2025-11-17 19:06:58.608166,A001812,A002967,689.26
T0002373,2025-11-17 19:07:32.608166,A004353,A002973,642.14
T0000425,2025-11-17 19:08:22.608166,A001553,A004771,871.98
T0002580,2025-11-17 19:09:24.608166,A001795,A004661,84.22
T0007552,2025-11-17 19:13:03.608166,A003279,A001083,4315.55
T0014726,2025-11-17 19:18:08.608166,A003924,A003856,111.65
T0012226,2025-11-17 19:18:59.608166,A003179,A002958,288.34
T0015310,2025-11-17 19:19:23.608166,A001099,A001313,57.59
T0004706,2025-11-17 19:19:58.608166,A001756,A004307,954.71
T0017870,2025-11-17 19:21:13.608166,A003654,A003462,1347.79
T0009679,2025-11-17 19:23:13.608166,A000181,A004278,4860.75
T0006918,2025-11-17 19:24:51.608166,A002269,A004221,15.62
T0001897,2025-11-17 19:26:01.608166,A001114,A002173,1600.21
T0018720,2025-11-17 19:26:12.608166,A001248,A000582,4355.85
T0005384,2025-11-17 19:26:29.608166,A004765,A002471,1023.65
T0010434,2025-11-17 19:27:24.608166,A001075,A003237,1201.49
T0011900,2025-11-17 19:27:37.608166,A003447,A000930,1696.85
T0016133,2025-11-17 19:28:37.608166,A000287,A000202,2175.34
T0010375,2025-11-17 19:28:39.608166,A003040,A001953,551.02
T0001648,2025-11-17 19:34:15.608166,A001317,A003974,1219.89
T0019238,2025-11-17 19:34:20.608166,A003382,A001082,1282.52
T0013786,2025-11-17 19:34:34.608166,A004521,A002491,518.41
T0009615,2025-11-17 19:34:37.608166,A001589,A004666,574.85
T0018162,2025-11-17 19:35:03.608166,A002863,A000550,2047.98
T0015076,2025-11-17 19:40:15.608166,A003309,A000795,1077.0
T0001745,2025-11-17 19:41:37.608166,A001850,A003732,3331.79
T0010308,2025-11-17 19:46:34.608166,A002796,A003930,1318.78
T0018990,2025-11-17 19:51:57.608166,A001907,A002829,82.46
T0016100,2025-11-17 19:53:41.608166,A002707,A001538,487.87
T0013103,2025-11-17 19:57:22.608166,A002574,A002636,1094.48
T0009716,2025-11-17 19:59:06.608166,A002182,A003367,1042.75
T0007960,2025-11-17 19:59:09.608166,A003594,A003057,321.27
T0000452,2025-11-17 20:04:45.608166,A001911,A003198,115.56
T0016050,2025-11-17 20:04:59.608166,A000853,A002324,18.61
T0002547,2025-11-17 20:05:10.608166,A001201,A004442,3293.01
T0003853,2025-11-17 20:07:24.608166,A000463,A003630,542.44
T0013004,2025-11-17 20:08:38.608166,A002344,A001117,2154.64
T0014239,2025-11-17 20:09:54.608166,A004568,A003467,1031.94
T0002092,2025-11-17 20:13:12.608166,A003461,A000736,471.51
T0001712,2025-11-17 20:15:52.608166,A001894,A001128,343.39
T0008952,2025-11-17 20:16:08.608166,A000630,A001935,684.31
T0009699,2025-11-17 20:20:02.608166,A003181,A003286,771.45
T0018126,2025-11-17 20:20:37.608166,A000597,A004226,2248.42
T0019362,2025-11-17 20:21:10.608166,A002412,A004021,505.96
T0009667,2025-11-17 20:25:27.608166,A004449,A000274,597.01
T0019580,2025-11-17 20:26:37.608166,A000298,A001821,3358.52
T0000387,2025-11-17 20:30:56.608166,A002999,A001246,496.37
T0000371,2025-11-17 20:31:50.608166,A001879,A004419,357.17
T0017389,2025-11-17 20:32:45.608166,A004744,A003663,1495.15
T0019165,2025-11-17 20:36:26.608166,A001402,A003674,222.93
T0013654,2025-11-17 20:40:20.608166,A000547,A004084,1864.73
T0010804,2025-11-17 20:43:11.608166,A000996,A004617,1663.51
T0005523,2025-11-17 20:44:01.608166,A000337,A004510,311.94
T0010486,2025-11-17 20:44:25.608166,A000576,A001018,1443.61
T0004765,2025-11-17 20:44:45.608166,A004876,A001131,2558.04
T0018561,2025-11-17 20:46:26.608166,A002361,A002272,1327.03
T0018860,2025-11-17 20:47:38.608166,A003987,A003964,2333.27
T0008106,2025-11-17 20:47:59.608166,A003031,A000027,390.29
T0001478,2025-11-17 20:48:20.608166,A000937,A003660,549.86
T0009692,2025-11-17 20:54:00.608166,A001941,A003164,2024.52
T0002425,2025-11-17 20:54:23.608166,A004819,A003190,2325.09
T0007130,2025-11-17 20:54:28.608166,A004403,A002682,142.71
T0007975,2025-11-17 20:55:24.608166,A002044,A004476,1910.0
T0001049,2025-11-17 20:56:10.608166,A002372,A000710,251.73
T0002710,2025-11-17 20:56:47.608166,A000786,A000305,660.23
T0005689,2025-11-17 21:00:30.608166,A000932,A000944,696.25
T0018858,2025-11-17 21:02:26.608166,A003807,A003642,7168.52
T0007621,2025-11-17 21:03:14.608166,A003321,A002396,1178.17
T0017971,2025-11-17 21:04:02.608166,A002538,A003463,1819.95
T0011019,2025-11-17 21:08:42.608166,A004655,A004175,1584.32
T0014316,2025-11-17 21:09:22.608166,A003150,A002594,1423.78
T0010276,2025-11-17 21:10:18.608166,A004150,A004758,3479.09
T0011586,2025-11-17 21:10:50.608166,A000699,A001629,377.28
T0018552,2025-11-17 21:19:43.608166,A004338,A002379,2884.52
T0016998,2025-11-17 21:21:14.608166,A003521,A002710,295.24
T0017408,2025-11-17 21:21:40.608166,A001449,A002285,2239.84
T0010137,2025-11-17 21:22:05.608166,A004696,A004061,2655.47
T0008549,2025-11-17 21:24:12.608166,A002264,A000758,2506.01
T0018702,2025-11-17 21:25:25.608166,A001713,A003638,1671.7
T0013206,2025-11-17 21:25:32.608166,A002436,A004222,501.09
T0005436,2025-11-17 21:26:02.608166,A000167,A004287,838.12
T0013539,2025-11-17 21:27:57.608166,A001309,A004040,142.51
T0016849,2025-11-17 21:28:27.608166,A002786,A003295,402.22
T0015329,2025-11-17 21:30:48.608166,A002360,A002950,1725.86
T0006944,2025-11-17 21:31:24.608166,A004726,A002425,122.06
T0003289,2025-11-17 21:34:56.608166,A000386,A003176,2042.56
T0000509,2025-11-17 21:40:46.608166,A003119,A000879,3554.81
T0000559,2025-11-17 21:40:53.608166,A000021,A002407,972.98
T0008815,2025-11-17 21:45:50.608166,A004101,A000894,742.81
T0002195,2025-11-17 21:45:57.608166,A003494,A002205,771.12
T0005321,2025-11-17 21:46:19.608166,A002743,A002058,2738.85
T0008019,2025-11-17 21:49:05.608166,A001963,A004301,469.29
T0001088,2025-11-17 21:49:32.608166,A000367,A004119,2845.98
T0007507,2025-11-17 21:50:59.608166,A001364,A004035,76.18
T0014294,2025-11-17 21:51:59.608166,A004434,A000337,1485.65
T0000237,2025-11-17 21:56:42.608166,A001851,A004184,2879.49
T0004786,2025-11-17 21:57:32.608166,A000230,A002140,5913.45
T0008365,2025-11-17 22:02:19.608166,A000557,A000009,1528.31
T0017172,2025-11-17 22:04:29.608166,A004066,A004277,3048.68
T0001015,2025-11-17 22:04:31.608166,A003278,A002483,383.77
T0001020,2025-11-17 22:08:06.608166,A000473,A003107,139.2
T0001862,2025-11-17 22:12:53.608166,A004774,A002668,2083.26
T0013388,2025-11-17 22:15:10.608166,A004293,A000997,612.08
T0003704,2025-11-17 22:16:27.608166,A003586,A004846,1549.69
T0012892,2025-11-17 22:17:01.608166,A001861,A004638,2349.44
T0006940,2025-11-17 22:17:11.608166,A003153,A001440,205.04
T0005046,2025-11-17 22:17:45.608166,A004162,A001998,3072.64
T0014828,2025-11-17 22:18:17.608166,A002883,A003930,2509.25
T0018667,2025-11-17 22:18:52.608166,A003160,A003027,522.21
T0006451,2025-11-17 22:24:02.608166,A002483,A002652,1263.99
T0014754,2025-11-17 22:26:39.608166,A004513,A002650,209.17
T0000936,2025-11-17 22:27:40.608166,A004664,A003683,6505.14
T0012988,2025-11-17 22:31:19.608166,A000708,A002490,1603.58
T0014609,2025-11-17 22:33:34.608166,A002837,A003260,1678.52
T0000460,2025-11-17 22:34:46.608166,A001785,A001137,1496.17
T0012953,2025-11-17 22:36:33.608166,A000927,A003560,77.41
T0011505,2025-11-17 22:41:26.608166,A004953,A002411,29.88
T0017231,2025-11-17 22:42:29.608166,A000721,A004674,500.8
T0014247,2025-11-17 22:44:29.608166,A004823,A001920,1158.23
T0013439,2025-11-17 22:45:57.608166,A001253,A000927,1094.96
T0006614,2025-11-17 22:46:44.608166,A004291,A003124,33.77
T0003120,2025-11-17 22:47:13.608166,A001983,A001646,720.47
T0000558,2025-11-17 22:47:57.608166,A002898,A001203,1986.42
T0004057,2025-11-17 22:48:04.608166,A001080,A002549,3118.0
T0009718,2025-11-17 22:48:06.608166,A001230,A001750,651.21
T0005346,2025-11-17 22:52:21.608166,A004088,A004968,1620.53
T0006724,2025-11-17 22:53:32.608166,A002929,A000718,2387.32
T0014353,2025-11-17 22:55:41.608166,A002041,A004250,444.31
T0011602,2025-11-17 22:59:31.608166,A000156,A002923,660.12
T0012414,2025-11-17 23:01:12.608166,A004402,A001402,946.94
T0005547,2025-11-17 23:03:10.608166,A004253,A001300,368.49
T0018676,2025-11-17 23:04:37.608166,A001603,A003060,437.58
T0005425,2025-11-17 23:09:10.608166,A003646,A002106,801.94
T0009911,2025-11-17 23:09:51.608166,A004984,A004041,161.47
T0019299,2025-11-17 23:10:02.608166,A000591,A002364,2162.49
T0014738,2025-11-17 23:11:20.608166,A002249,A004091,4460.63
T0009937,2025-11-17 23:12:15.608166,A001407,A000863,1966.78
T0011176,2025-11-17 23:13:32.608166,A003078,A000343,77.73
T0007073,2025-11-17 23:15:06.608166,A000858,A004511,505.31
T0016605,2025-11-17 23:17:21.608166,A002352,A000556,2140.41
T0016935,2025-11-17 23:19:28.608166,A001891,A002290,1067.5
T0015974,2025-11-17 23:19:59.608166,A002034,A002098,691.5
T0012904,2025-11-17 23:23:28.608166,A003371,A004107,29.15
T0001548,2025-11-17 23:25:58.608166,A000579,A003311,4433.98
T0018573,2025-11-17 23:28:53.608166,A001853,A000832,477.77
T0012254,2025-11-17 23:31:09.608166,A003370,A001477,1696.12
T0008834,2025-11-17 23:32:17.608166,A001936,A004421,826.37
T0004682,2025-11-17 23:33:42.608166,A001322,A004434,4207.49
T0001619,2025-11-17 23:37:18.608166,A001268,A003554,1003.75
T0007227,2025-11-17 23:39:00.608166,A004921,A004803,1255.34
T0009247,2025-11-17 23:40:16.608166,A000295,A000213,1467.39
T0014630,2025-11-17 23:40:28.608166,A004353,A004607,575.63
T0016370,2025-11-17 23:40:44.608166,A002367,A004882,910.0
T0014652,2025-11-17 23:40:44.608166,A001497,A003460,2671.49
T0000288,2025-11-17 23:43:41.608166,A000392,A001757,683.3
T0001957,2025-11-17 23:51:07.608166,A003372,A004384,2448.84
T0015596,2025-11-17 23:56:51.608166,A003527,A003404,258.63
T0006207,2025-11-17 23:57:05.608166,A002248,A000330,1189.78
T0006709,2025-11-17 23:57:50.608166,A004826,A000331,111.92
T0006241,2025-11-17 23:59:26.608166,A003506,A004335,193.37
T0008389,2025-11-17 23:59:39.608166,A000368,A003643,20.89
T0007021,2025-11-18 00:00:01.608166,A001083,A004118,1255.93
T0019822,2025-11-18 00:00:12.608166,A002580,A002475,1788.6
T0001778,2025-11-18 00:03:17.608166,A004355,A004989,1754.94
T0001855,2025-11-18 00:03:46.608166,A000256,A001357,3198.34
T0016044,2025-11-18 00:06:31.608166,A004175,A001143,2131.97
T0000253,2025-11-18 00:07:10.608166,A001557,A001607,538.99
T0019795,2025-11-18 00:12:33.608166,A003080,A003705,299.87
T0015810,2025-11-18 00:13:15.608166,A004394,A001035,431.04
T0001424,2025-11-18 00:14:33.608166,A001417,A001075,893.88
T0002351,2025-11-18 00:16:34.608166,A000878,A004214,2209.74
T0018659,2025-11-18 00:16:37.608166,A001328,A002980,31.68
T0002841,2025-11-18 00:17:25.608166,A000409,A003273,1011.64
T0001911,2025-11-18 00:17:56.608166,A002186,A000296,270.07
T0007322,2025-11-18 00:19:46.608166,A003994,A001519,669.06
T0019542,2025-11-18 00:20:44.608166,A000427,A002966,3154.0
T0003090,2025-11-18 00:21:35.608166,A001721,A004417,769.81
T0017252,2025-11-18 00:23:20.608166,A001000,A001896,1241.03
T0009767,2025-11-18 00:29:17.608166,A002246,A003172,1430.72
T0017385,2025-11-18 00:30:24.608166,A004154,A000846,1914.44
T0012971,2025-11-18 00:31:15.608166,A002282,A004185,648.44
T0005135,2025-11-18 00:31:58.608166,A003893,A000439,1577.54
T0006600,2025-11-18 00:34:26.608166,A004963,A002646,382.36
T0004452,2025-11-18 00:36:47.608166,A004435,A003795,1367.61
T0006581,2025-11-18 00:42:17.608166,A002400,A000286,1153.78
T0015237,2025-11-18 00:49:44.608166,A001535,A001426,1342.96
T0000108,2025-11-18 00:52:13.608166,A004696,A003278,1747.39
T0003687,2025-11-18 00:54:18.608166,A002039,A004997,417.63
T0008751,2025-11-18 00:56:44.608166,A001214,A003847,4162.22
T0002511,2025-11-18 00:57:20.608166,A000331,A001755,2760.44
T0015767,2025-11-18 01:02:16.608166,A001767,A002073,934.46
T0014053,2025-11-18 01:04:27.608166,A003273,A001270,2660.29
T0000048,2025-11-18 01:11:02.608166,A004338,A004221,674.71
T0004353,2025-11-18 01:13:24.608166,A001738,A002319,3994.2
T0010293,2025-11-18 01:15:04.608166,A003350,A000345,5026.7
T0001441,2025-11-18 01:15:37.608166,A002375,A003361,985.11
T0016329,2025-11-18 01:16:27.608166,A004020,A001980,696.87
T0018852,2025-11-18 01:18:47.608166,A000430,A000699,1527.23
T0015471,2025-11-18 01:36:46.608166,A001838,A003160,461.85
T0012587,2025-11-18 01:36:52.608166,A000711,A004737,785.53
T0013810,2025-11-18 01:37:31.608166,A000399,A000131,1889.12
T0015756,2025-11-18 01:37:32.608166,A000940,A000320,419.97
T0018148,2025-11-18 01:41:09.608166,A000471,A001085,1234.8
T0002161,2025-11-18 01:42:09.608166,A003329,A000004,186.91
T0006761,2025-11-18 01:42:46.608166,A003749,A001793,410.37
T0009918,2025-11-18 01:43:44.608166,A001804,A002838,604.23
T0017522,2025-11-18 01:49:07.608166,A004711,A003737,1195.75
T0002369,2025-11-18 01:50:37.608166,A002531,A001614,111.87
T0007250,2025-11-18 01:54:06.608166,A004083,A003159,1343.45
T0004072,2025-11-18 01:56:37.608166,A004003,A004680,272.15
T0018107,2025-11-18 01:56:48.608166,A000564,A000120,4235.29
T0012692,2025-11-18 01:57:23.608166,A004433,A002328,21.63
T0007867,2025-11-18 01:57:51.608166,A003174,A000418,948.82
T0014680,2025-11-18 01:58:25.608166,A004558,A001836,5261.05
T0001886,2025-11-18 02:01:54.608166,A003839,A002270,150.83
T0012066,2025-11-18 02:02:33.608166,A001956,A003227,1907.7
T0019287,2025-11-18 02:03:04.608166,A000343,A003179,827.34
T0002830,2025-11-18 02:10:30.608166,A001303,A001980,1621.61
T0002298,2025-11-18 02:11:14.608166,A002833,A001346,959.81
T0011484,2025-11-18 02:12:18.608166,A004128,A000969,4757.88
T0009293,2025-11-18 02:14:44.608166,A003849,A004121,773.3
T0008092,2025-11-18 02:15:52.608166,A003706,A003118,1385.02
T0007892,2025-11-18 02:20:14.608166,A000739,A001157,520.45
T0004653,2025-11-18 02:24:39.608166,A000453,A001243,2878.66
T0020159,2025-11-18 02:27:02.608166,A002966,A000084,3607.96
T0015301,2025-11-18 02:27:42.608166,A002372,A000320,227.2
T0002746,2025-11-18 02:31:08.608166,A001576,A003815,968.59
T0020169,2025-11-18 02:32:02.608166,A000084,A000248,20.0
T0017773,2025-11-18 02:35:37.608166,A004587,A001398,1413.21
T0002451,2025-11-18 02:36:14.608166,A003681,A003366,9359.94
T0010142,2025-11-18 02:36:25.608166,A002722,A001009,3914.97
T0009205,2025-11-18 02:38:55.608166,A003448,A001745,1198.08
T0012718,2025-11-18 02:40:12.608166,A004959,A000793,5751.25
T0012990,2025-11-18 02:42:09.608166,A003672,A001382,2392.58
T0011544,2025-11-18 02:42:41.608166,A000757,A003852,83.22
T0001870,2025-11-18 02:46:40.608166,A002718,A004362,4552.68
T0020168,2025-11-18 02:47:02.608166,A001383,A000084,938.63
T0007363,2025-11-18 02:50:25.608166,A002396,A001722,195.27
T0015488,2025-11-18 02:53:19.608166,A003595,A001318,1449.49
T0005420,2025-11-18 02:54:42.608166,A003897,A004932,2166.43
T0003193,2025-11-18 02:57:13.608166,A000585,A002529,2202.85
T0003404,2025-11-18 03:01:55.608166,A003355,A004371,1134.33
T0007470,2025-11-18 03:05:30.608166,A002964,A000900,1460.77
T0018460,2025-11-18 03:08:30.608166,A000289,A003524,6533.07
T0018632,2025-11-18 03:09:47.608166,A004048,A003160,679.7
T0013306,2025-11-18 03:14:11.608166,A004463,A000219,910.85
T0007514,2025-11-18 03:18:33.608166,A000469,A001967,1033.89
T0001769,2025-11-18 03:21:34.608166,A003839,A004714,417.61
T0013782,2025-11-18 03:26:51.608166,A001448,A001097,606.03
T0010274,2025-11-18 03:30:29.608166,A000952,A004594,6702.23
T0020164,2025-11-18 03:33:02.608166,A001081,A000084,1758.44
T0006238,2025-11-18 03:35:16.608166,A000531,A001849,2223.44
T0015248,2025-11-18 03:36:01.608166,A002442,A000402,778.58
T0020161,2025-11-18 03:38:02.608166,A004593,A000084,1937.52
T0000481,2025-11-18 03:38:22.608166,A001436,A004439,444.06
T0001219,2025-11-18 03:39:56.608166,A001961,A002013,339.24
T0015268,2025-11-18 03:40:09.608166,A000433,A004470,471.43
T0016395,2025-11-18 03:41:30.608166,A004096,A000510,342.41
T0002701,2025-11-18 03:42:23.608166,A002961,A002117,379.29
T0000798,2025-11-18 03:43:10.608166,A000283,A001249,240.84
T0021320,2025-11-18 03:50:32.608166,A000485,A000996,50.0
T0004572,2025-11-18 03:50:50.608166,A001678,A004477,278.47
T0021330,2025-11-18 03:51:32.608166,A003981,A000996,3268.92
T0016711,2025-11-18 03:52:43.608166,A000947,A003521,1473.9
T0020163,2025-11-18 03:53:02.608166,A001048,A000084,2668.19
T0006661,2025-11-18 03:54:07.608166,A004341,A003559,1725.13
T0009435,2025-11-18 03:56:41.608166,A001246,A003598,872.62
T0020174,2025-11-18 03:57:02.608166,A000084,A002389,1346.13
T0013296,2025-11-18 04:05:55.608166,A002468,A004327,7788.25
T0020160,2025-11-18 04:06:02.608166,A004810,A000084,1884.09
T0020171,2025-11-18 04:08:02.608166,A000084,A000835,4271.11
T0019169,2025-11-18 04:08:42.608166,A002388,A000583,978.73
T0021335,2025-11-18 04:11:32.608166,A000996,A000146,4217.0
T0007947,2025-11-18 04:11:48.608166,A004382,A002009,895.41
T0018197,2025-11-18 04:14:29.608166,A001824,A001903,1184.07
T0017633,2025-11-18 04:14:40.608166,A003813,A004008,1699.42
T0017840,2025-11-18 04:17:20.608166,A004713,A002116,2586.58
T0011369,2025-11-18 04:18:33.608166,A004273,A000714,218.66
T0003919,2025-11-18 04:19:18.608166,A004548,A004990,937.46
T0006276,2025-11-18 04:20:13.608166,A002111,A002620,519.22
T0002714,2025-11-18 04:23:32.608166,A004622,A001976,1090.85
T0021327,2025-11-18 04:23:32.608166,A000477,A000996,1245.77
T0006069,2025-11-18 04:24:11.608166,A003197,A004552,526.13
T0009459,2025-11-18 04:27:40.608166,A001687,A002502,434.59
T0017617,2025-11-18 04:28:12.608166,A003657,A000875,1223.8
T0011944,2025-11-18 04:30:09.608166,A000999,A001290,515.82
T0020173,2025-11-18 04:31:02.608166,A000084,A002979,2138.08
T0015423,2025-11-18 04:31:35.608166,A001320,A001748,235.91
T0019691,2025-11-18 04:36:07.608166,A000129,A001541,993.32
T0010214,2025-11-18 04:36:59.608166,A003139,A003789,1109.61
T0020170,2025-11-18 04:37:02.608166,A000084,A000723,900.09
T0021319,2025-11-18 04:38:32.608166,A004886,A000996,2372.78
T0016565,2025-11-18 04:39:37.608166,A000271,A004726,869.46
T0000047,2025-11-18 04:40:02.608166,A000850,A001961,3490.11
T0002925,2025-11-18 04:42:00.608166,A004774,A000727,2131.61
T0021334,2025-11-18 04:43:32.608166,A000996,A004403,1402.45
T0019297,2025-11-18 04:45:45.608166,A000234,A004061,2221.28
T0020162,2025-11-18 04:46:02.608166,A001975,A000084,1756.85
T0020166,2025-11-18 04:46:02.608166,A002315,A000084,1867.07
T0014364,2025-11-18 04:46:05.608166,A000764,A003180,201.46
T0002215,2025-11-18 04:46:42.608166,A000618,A001256,6574.02
T0018086,2025-11-18 04:47:46.608166,A003290,A000622,860.73
T0019367,2025-11-18 04:48:01.608166,A002650,A004110,777.85
T0020165,2025-11-18 04:49:02.608166,A002308,A000084,2497.01
T0020167,2025-11-18 04:50:02.608166,A000773,A000084,548.68
T0016668,2025-11-18 04:50:30.608166,A004380,A001641,3003.03
T0021326,2025-11-18 04:52:32.608166,A003829,A000996,2760.62
T0021325,2025-11-18 04:52:32.608166,A004626,A000996,909.98
T0021317,2025-11-18 04:54:32.608166,A001954,A000996,163.22
T0007567,2025-11-18 04:55:14.608166,A002923,A001871,853.97
T0016427,2025-11-18 04:55:35.608166,A002261,A000161,680.5
T0011793,2025-11-18 04:56:07.608166,A000453,A004996,16.12
T0001000,2025-11-18 04:58:35.608166,A000866,A001386,4684.45
T0012894,2025-11-18 05:03:39.608166,A000849,A004731,91.62
T0020172,2025-11-18 05:06:02.608166,A000084,A001495,887.7
T0014659,2025-11-18 05:06:16.608166,A003534,A003251,2252.02
T0020175,2025-11-18 05:07:02.608166,A000084,A001172,340.74
T0017472,2025-11-18 05:12:11.608166,A001217,A003632,2532.15
T0021341,2025-11-18 05:12:32.608166,A000996,A000328,675.67
T0003935,2025-11-18 05:13:29.608166,A003803,A004019,1549.34
T0021332,2025-11-18 05:17:32.608166,A000996,A003205,651.64
T0005218,2025-11-18 05:18:50.608166,A004191,A002107,585.82
T0021323,2025-11-18 05:19:32.608166,A002709,A000996,7851.6
T0013957,2025-11-18 05:20:01.608166,A000212,A003923,99.95
T0021338,2025-11-18 05:23:32.608166,A000996,A001229,2868.56
T0021322,2025-11-18 05:25:32.608166,A003662,A000996,4114.27
T0014602,2025-11-18 05:26:27.608166,A000771,A002001,662.72
T0017535,2025-11-18 05:27:18.608166,A000379,A002200,1237.44
T0021340,2025-11-18 05:30:32.608166,A000996,A003048,369.6
T0017411,2025-11-18 05:32:13.608166,A000059,A004713,4125.04
T0000188,2025-11-18 05:32:52.608166,A004297,A001440,294.15
T0007951,2025-11-18 05:35:40.608166,A002021,A002257,68.18
T0001789,2025-11-18 05:38:31.608166,A002052,A000950,817.98
T0011364,2025-11-18 05:39:22.608166,A003303,A000238,567.58
T0021324,2025-11-18 05:39:32.608166,A002336,A000996,612.27
T0010977,2025-11-18 05:40:28.608166,A002168,A002036,2273.85
T0007631,2025-11-18 05:41:42.608166,A001971,A003584,133.95
T0018596,2025-11-18 05:46:20.608166,A004301,A001856,1947.76
T0021329,2025-11-18 05:46:32.608166,A002403,A000996,1882.6
T0017897,2025-11-18 05:47:03.608166,A003926,A003240,1591.18
T0012523,2025-11-18 05:48:03.608166,A001097,A001191,4129.48
T0015133,2025-11-18 05:48:05.608166,A001245,A000658,886.1
T0013204,2025-11-18 05:49:09.608166,A000837,A002450,863.71
T0013791,2025-11-18 05:50:33.608166,A002995,A003440,1726.55
T0003369,2025-11-18 05:50:49.608166,A002311,A004849,495.91
T0021331,2025-11-18 05:51:32.608166,A003817,A000996,1094.74
T0000362,2025-11-18 05:52:52.608166,A000780,A003198,146.46
T0024217,2025-11-18 05:54:04.608166,A004633,A002979,1452.8
T0001138,2025-11-18 05:57:56.608166,A003129,A004114,19.59
T0021328,2025-11-18 06:03:32.608166,A004710,A000996,1514.31
T0021337,2025-11-18 06:04:32.608166,A000996,A004901,3110.02
T0007180,2025-11-18 06:08:42.608166,A000055,A000421,380.27
T0021321,2025-11-18 06:12:32.608166,A000310,A000996,5308.46
T0009348,2025-11-18 06:13:42.608166,A000350,A001733,62.49
T0021339,2025-11-18 06:15:32.608166,A000996,A002814,571.57
T0006057,2025-11-18 06:15:51.608166,A003519,A002421,413.31
T0024222,2025-11-18 06:16:04.608166,A002826,A002979,3023.37
T0019127,2025-11-18 06:21:26.608166,A004822,A004145,3487.41
T0019044,2025-11-18 06:25:02.608166,A003526,A004920,1627.66
T0002603,2025-11-18 06:27:45.608166,A000940,A004213,377.95
T0010835,2025-11-18 06:28:57.608166,A002546,A000410,349.07
T0007008,2025-11-18 06:29:17.608166,A000533,A001068,868.71
T0014849,2025-11-18 06:29:40.608166,A003232,A002117,54.97
T0021318,2025-11-18 06:32:32.608166,A004027,A000996,2681.14
T0016873,2025-11-18 06:34:02.608166,A001715,A003882,254.78
T0003475,2025-11-18 06:35:52.608166,A000768,A003276,309.3
T0014435,2025-11-18 06:37:14.608166,A004931,A000991,18.14
T0011740,2025-11-18 06:37:26.608166,A001274,A004068,2215.56
T0011980,2025-11-18 06:38:24.608166,A002448,A000165,2356.69
T0006848,2025-11-18 06:42:55.608166,A001852,A000485,337.5
T0002405,2025-11-18 06:43:44.608166,A001882,A003369,597.9
T0004421,2025-11-18 06:44:09.608166,A004334,A002844,238.28
T0021336,2025-11-18 06:44:32.608166,A000996,A002652,1351.23
T0024218,2025-11-18 06:47:04.608166,A002093,A002979,2816.7
T0024229,2025-11-18 06:52:04.608166,A002979,A001103,1698.1
T0018616,2025-11-18 06:54:00.608166,A004992,A001270,882.37
T0008214,2025-11-18 07:00:26.608166,A001529,A000529,225.31
T0024961,2025-11-18 07:01:59.608166,A004787,A003507,1373.7
T0004599,2025-11-18 07:04:52.608166,A003608,A000458,570.6
T0003022,2025-11-18 07:05:12.608166,A001993,A003572,3779.91
T0004574,2025-11-18 07:06:17.608166,A004685,A000524,3528.07
T0021333,2025-11-18 07:10:32.608166,A000996,A003907,831.65
T0004549,2025-11-18 07:13:15.608166,A003433,A001235,772.53
T0012034,2025-11-18 07:15:53.608166,A000035,A000540,777.9
T0024959,2025-11-18 07:15:59.608166,A003963,A003507,1173.66
T0007014,2025-11-18 07:16:37.608166,A003614,A004260,455.2
T0024219,2025-11-18 07:17:04.608166,A001623,A002979,2424.32
T0000009,2025-11-18 07:19:23.608166,A000355,A002280,3460.61
T0001996,2025-11-18 07:19:52.608166,A002450,A001331,818.03
T0009351,2025-11-18 07:23:55.608166,A004961,A004751,2535.02
