tx_id,timestamp,sender,receiver,amount
T0001161,2025-11-14 15:12:29.608166,A004111,A002655,2044.94
T0012717,2025-11-14 01:20:17.608166,A004923,A004034,78.84
T0023863,2025-11-01 17:48:43.608166,A004721,A002652,1867.17
T0008571,2025-11-14 18:53:44.608166,A004972,A003103,4824.92
T0012060,2025-11-03 12:19:22.608166,A001942,A001419,210.39
T0023547,2025-11-11 20:56:50.608166,A001494,A002465,20310.77
T0018465,2025-11-02 13:35:17.608166,A003846,A000694,1348.97
T0017053,2025-10-21 15:12:46.608166,A004687,A002844,2485.91
T0000998,2025-11-02 19:26:57.608166,A001151,A001216,6188.75
T0019709,2025-11-12 21:16:27.608166,A004137,A003599,449.48
T0000254,2025-11-15 07:31:11.608166,A002501,A003814,3441.77
T0000295,2025-10-28 19:13:14.608166,A004707,A001881,282.07
T0021810,2025-10-26 04:18:16.608166,A001229,A004943,2663.36
T0013551,2025-11-03 07:37:07.608166,A000950,A003690,1523.04
T0014138,2025-10-27 22:03:22.608166,A004135,A001859,243.89
T0004930,2025-10-21 12:40:30.608166,A000916,A003666,2639.88
T0019413,2025-11-12 00:10:10.608166,A004039,A000272,1811.72
T0024809,2025-11-13 21:12:34.608166,A001347,A003390,477.2
T0008548,2025-11-05 23:22:49.608166,A003496,A004834,919.3
T0021287,2025-11-01 02:42:24.608166,A000901,A000996,148.67
T0021666,2025-11-06 04:16:16.608166,A004911,A001113,77.69
T0000353,2025-11-18 09:32:55.608166,A003131,A002319,4680.96
T0000222,2025-11-19 05:48:53.608166,A003269,A001906,398.68
T0025907,2025-10-29 04:00:07.608166,A004537,A000803,310.75
T0013305,2025-11-09 02:27:58.608166,A004663,A002341,976.06
T0009441,2025-11-05 10:12:45.608166,A001877,A001199,765.55
T0017598,2025-10-21 11:11:21.608166,A000809,A001711,30.57
T0011846,2025-11-02 16:30:49.608166,A000059,A004885,1475.76
T0024983,2025-10-22 19:09:26.608166,A000913,A003568,1244.59
T0006832,2025-10-25 09:52:06.608166,A002109,A000437,3173.42
T0014504,2025-11-08 16:14:07.608166,A000213,A002679,554.5
T0015335,2025-11-04 12:07:27.608166,A000251,A003731,5220.4
T0019264,2025-11-15 03:23:28.608166,A004326,A003266,154.64
T0023194,2025-11-11 06:52:32.608166,A002242,A002155,1219.99
T0022328,2025-10-23 10:06:30.608166,A001141,A001621,2817.43
T0019131,2025-11-12 23:30:07.608166,A001868,A002870,683.53
T0014275,2025-11-06 13:54:37.608166,A004860,A004190,1577.58
T0023747,2025-10-27 06:31:11.608166,A002601,A000077,1702.84
T0025817,2025-11-06 03:47:20.608166,A002018,A004429,3761.67
T0009051,2025-11-04 14:33:17.608166,A003853,A003953,324.99
T0014970,2025-11-07 17:25:15.608166,A004181,A001306,2995.8
T0005262,2025-10-21 02:21:41.608166,A003239,A003289,3582.08
T0005077,2025-11-04 19:03:13.608166,A003793,A001661,513.22
T0004602,2025-11-14 19:32:39.608166,A000907,A004822,1389.94
T0011553,2025-11-09 17:52:02.608166,A002669,A002862,1360.62
T0000925,2025-11-08 15:39:32.608166,A001547,A002702,912.64
T0008969,2025-11-12 22:26:18.608166,A004054,A000643,165.77
T0008825,2025-11-09 10:05:35.608166,A000421,A003011,125.08
T0024348,2025-10-31 11:58:44.608166,A003048,A000511,3842.33
T0015706,2025-11-01 02:07:26.608166,A004973,A001265,103.26
T0001487,2025-10-29 16:19:22.608166,A002231,A003898,605.94
T0017794,2025-11-09 05:33:30.608166,A003933,A001662,957.01
T0021289,2025-11-01 00:59:24.608166,A000901,A004103,4135.01
T0004625,2025-11-16 11:36:41.608166,A002980,A001649,1179.07
T0026486,2025-10-23 22:51:52.608166,A004980,A003733,322.79
T0023852,2025-11-01 18:26:43.608166,A002173,A002652,1562.69
T0022180,2025-10-27 01:15:35.608166,A001544,A000248,1831.45
T0011681,2025-11-08 09:16:28.608166,A004879,A001333,3017.4
T0017398,2025-10-31 20:18:38.608166,A000383,A003655,2166.29
T0014847,2025-11-06 16:56:53.608166,A000928,A002110,708.13
T0009558,2025-10-27 17:44:47.608166,A000417,A004146,771.41
T0010216,2025-11-14 12:23:15.608166,A000414,A004585,275.5
T0001024,2025-11-06 04:18:28.608166,A001775,A001605,579.85
T0017442,2025-10-21 10:33:13.608166,A004257,A001220,2807.61
T0016373,2025-11-09 06:10:01.608166,A003068,A004260,610.27
T0010589,2025-11-19 01:55:03.608166,A001580,A004441,1997.01
T0007655,2025-11-10 03:40:14.608166,A000296,A002106,192.67
T0012931,2025-11-02 18:37:37.608166,A003722,A003100,846.46
T0004196,2025-11-03 12:18:30.608166,A001492,A004414,2267.74
T0013254,2025-10-26 05:09:21.608166,A004836,A003286,143.04
T0004788,2025-10-25 08:51:29.608166,A003483,A001447,496.46
T0010739,2025-10-27 22:28:08.608166,A004683,A004795,2078.42
T0024156,2025-10-23 03:15:49.608166,A001908,A002970,1784.16
T0006431,2025-11-19 09:46:43.608166,A003607,A001446,170.55
T0016633,2025-11-06 05:33:39.608166,A004136,A004315,1577.09
T0014700,2025-11-19 09:25:57.608166,A002460,A004099,557.39
T0018193,2025-11-15 03:22:48.608166,A003692,A004047,482.71
T0009153,2025-11-03 17:28:08.608166,A001101,A001244,299.3
T0022885,2025-10-23 06:08:25.608166,A003163,A001898,2815.63
T0008690,2025-11-11 11:18:46.608166,A000007,A003491,1515.79
T0012259,2025-10-29 01:09:47.608166,A002118,A000437,175.49
T0007543,2025-11-08 02:49:57.608166,A003212,A001009,535.28
T0016815,2025-11-07 22:38:04.608166,A002905,A003236,478.53
T0013588,2025-11-01 15:36:48.608166,A001122,A003641,770.01
T0020514,2025-10-21 02:13:11.608166,A002908,A000248,1436.28
T0020154,2025-11-04 12:56:03.608166,A000077,A003286,121.8
T0008865,2025-10-29 21:46:58.608166,A001243,A001223,1097.9
T0005194,2025-10-30 06:16:40.608166,A000057,A003514,1517.0
T0012163,2025-11-15 10:40:51.608166,A004409,A000081,2709.78
T0008495,2025-11-12 22:48:53.608166,A000677,A000556,814.0
T0019043,2025-11-16 08:10:25.608166,A001604,A000767,1323.04
T0012409,2025-11-06 14:02:00.608166,A000304,A000769,618.95
T0006086,2025-11-13 18:12:40.608166,A001065,A004749,1976.32
T0003004,2025-11-14 13:02:48.608166,A002013,A002136,453.49
T0014293,2025-11-15 19:21:35.608166,A001281,A002060,352.62
T0024282,2025-11-15 21:57:22.608166,A003022,A000701,272.41
T0021738,2025-11-03 04:13:55.608166,A003910,A001182,50.0
T0025369,2025-10-27 23:58:06.608166,A003983,A001113,2392.81
T0020823,2025-11-04 14:35:08.608166,A001133,A000528,4546.43
T0026431,2025-10-28 05:15:12.608166,A004943,A002399,3211.85
T0010096,2025-11-19 00:39:22.608166,A000525,A001096,184.15
T0025450,2025-10-30 15:10:12.608166,A003323,A004134,3082.25
T0023419,2025-11-13 18:12:14.608166,A001787,A002389,75.86
T0019350,2025-10-24 06:25:24.608166,A000334,A001075,1438.15
T0016000,2025-11-04 08:30:37.608166,A001289,A004229,1001.94
T0018097,2025-11-19 09:34:16.608166,A001763,A000356,107.68
T0006847,2025-10-25 22:35:48.608166,A004554,A004094,938.33
T0025141,2025-10-30 02:58:15.608166,A003733,A000418,842.3
T0000862,2025-11-05 12:21:05.608166,A000233,A001051,972.52
T0007557,2025-11-13 18:53:32.608166,A003532,A002417,1194.61
T0006488,2025-10-26 01:23:48.608166,A002720,A003202,165.85
T0019850,2025-11-04 01:31:27.608166,A001163,A002468,2722.33
T0009882,2025-11-07 16:39:02.608166,A001411,A004191,1821.46
T0019283,2025-10-26 17:29:24.608166,A001480,A000249,840.25
T0001768,2025-10-27 16:33:56.608166,A000595,A002023,414.07
T0020771,2025-10-27 07:51:41.608166,A000495,A001458,112.37
T0008901,2025-11-13 15:38:14.608166,A002997,A002396,1734.6
T0017516,2025-10-31 00:57:04.608166,A004712,A001976,2095.94
T0013863,2025-11-03 18:25:01.608166,A001110,A003318,660.14
T0017390,2025-11-03 00:52:05.608166,A004726,A002798,953.19
T0015954,2025-11-18 15:42:08.608166,A001861,A001394,892.33
T0002927,2025-11-03 04:45:07.608166,A004447,A001971,570.04
T0007845,2025-11-02 02:35:05.608166,A004084,A004524,81.51
T0025743,2025-10-23 18:35:19.608166,A004757,A004329,4453.35
T0002067,2025-10-27 22:20:22.608166,A001943,A001368,2996.09
T0015412,2025-11-05 19:03:19.608166,A004599,A001296,1732.2
T0013777,2025-11-19 08:23:11.608166,A002556,A004643,1094.63
T0007648,2025-11-13 21:44:57.608166,A001725,A001319,253.68
T0019300,2025-11-12 06:27:28.608166,A004323,A000211,796.99
T0020045,2025-11-09 13:42:57.608166,A001406,A000030,960.94
T0016870,2025-10-23 12:02:41.608166,A003861,A003014,78.33
T0027045,2025-11-16 19:09:57.608166,A003118,A001653,388.52
T0026102,2025-11-04 17:28:32.608166,A004598,A003804,134.05
T0008877,2025-11-06 16:20:03.608166,A004402,A001113,875.26
T0010085,2025-11-12 14:15:27.608166,A000965,A000276,2203.79
T0001886,2025-11-18 02:01:54.608166,A003839,A002270,150.83
T0025818,2025-11-06 04:34:20.608166,A002377,A004429,983.6
T0014862,2025-11-05 19:16:40.608166,A001750,A002302,50.58
T0008978,2025-10-24 19:55:59.608166,A001387,A002327,1054.22
T0011693,2025-11-09 21:06:27.608166,A001963,A000318,3716.35
T0000209,2025-11-19 08:11:14.608166,A002537,A002248,322.99
T0024165,2025-10-23 04:44:49.608166,A002970,A004905,63.56
T0022751,2025-11-19 13:15:29.608166,A002683,A001852,1449.64
T0018728,2025-10-23 00:29:02.608166,A000611,A001816,393.45
T0013017,2025-11-07 20:20:55.608166,A001601,A003005,623.54
T0000318,2025-11-19 12:17:09.608166,A004692,A004231,669.67
T0018470,2025-11-06 03:07:12.608166,A001114,A004272,538.01
T0022376,2025-10-26 00:01:43.608166,A003851,A001637,5403.21
T0024199,2025-10-29 12:48:55.608166,A002974,A004922,1986.29
T0022640,2025-11-15 00:52:42.608166,A003794,A001793,470.96
T0003291,2025-10-26 07:50:24.608166,A000726,A002145,246.42
T0010950,2025-11-03 14:51:05.608166,A003527,A001034,156.99
T0025048,2025-11-09 03:34:46.608166,A001610,A003679,1295.9
T0020260,2025-11-16 23:45:39.608166,A004336,A000118,1244.12
T0022178,2025-10-27 01:10:35.608166,A001544,A004646,26.85
T0018489,2025-11-10 16:21:04.608166,A001551,A003173,1941.49
T0019026,2025-11-11 17:25:54.608166,A000828,A004471,6985.07
T0011544,2025-11-18 02:42:41.608166,A000757,A003852,83.22
T0022657,2025-11-15 01:54:42.608166,A001793,A002295,1614.65
T0022689,2025-10-24 21:06:50.608166,A001797,A004995,1197.33
T0008820,2025-11-02 04:59:12.608166,A001601,A000734,1586.98
T0007834,2025-11-02 01:54:30.608166,A002269,A004547,257.48
T0014392,2025-11-11 15:53:21.608166,A004318,A001409,201.39
T0013665,2025-10-22 05:26:46.608166,A000257,A002220,274.07
T0012306,2025-10-28 00:16:45.608166,A000784,A001899,871.65
T0004290,2025-11-19 18:36:34.608166,A001163,A003797,1987.57
T0018586,2025-11-03 21:39:56.608166,A001148,A002864,1370.74
T0001795,2025-11-04 05:27:56.608166,A004888,A001722,2532.94
T0014973,2025-10-28 03:18:08.608166,A000886,A003434,1845.24
T0026719,2025-11-12 08:38:57.608166,A000496,A003972,3009.8
T0007405,2025-10-21 06:13:53.608166,A000561,A000842,63.23
T0012673,2025-11-06 02:13:45.608166,A004202,A002367,1334.69
T0007752,2025-10-23 13:37:39.608166,A002422,A003051,40.44
T0000949,2025-11-19 01:40:05.608166,A004725,A001612,1589.44
T0016609,2025-10-27 02:08:14.608166,A002369,A003079,1312.23
T0023725,2025-11-02 20:35:14.608166,A002593,A002304,261.85
T0006170,2025-11-07 07:00:34.608166,A001069,A001218,1317.99
T0000203,2025-10-21 18:00:45.608166,A000515,A000504,3610.68
T0005645,2025-11-06 16:52:17.608166,A002154,A001410,954.68
T0024446,2025-11-17 10:07:00.608166,A002871,A003118,3133.45
T0011186,2025-11-02 00:56:14.608166,A001708,A002992,1169.36
T0008834,2025-11-17 23:32:17.608166,A001936,A004421,826.37
T0012485,2025-11-03 20:28:29.608166,A001445,A000077,723.63
T0009512,2025-11-14 07:19:53.608166,A004975,A002224,587.73
T0009727,2025-11-15 20:11:51.608166,A004417,A003085,611.78
T0017517,2025-10-26 04:17:25.608166,A002030,A000566,1222.03
T0003029,2025-11-07 07:04:38.608166,A004651,A000947,2023.43
T0008649,2025-10-29 09:10:25.608166,A001360,A003258,888.33
T0021535,2025-11-10 13:09:07.608166,A000620,A001071,282.71
T0022518,2025-11-19 00:55:19.608166,A001692,A003409,2037.09
T0024850,2025-11-12 23:20:27.608166,A002358,A003409,3280.35
T0014620,2025-11-04 15:58:03.608166,A002136,A003682,301.06
T0020408,2025-11-12 01:49:26.608166,A004171,A000202,1890.17
T0015043,2025-10-27 15:45:22.608166,A002050,A003450,564.65
T0005177,2025-10-29 05:31:08.608166,A004236,A002392,1152.0
T0010850,2025-11-09 20:01:39.608166,A003131,A004673,726.25
T0023018,2025-10-23 02:47:48.608166,A002142,A004905,2385.64
T0022899,2025-10-23 07:00:25.608166,A001898,A003919,1944.76
T0014838,2025-10-30 08:20:20.608166,A002260,A001092,2763.46
T0025859,2025-11-10 05:19:11.608166,A001611,A004449,1507.68
T0015443,2025-11-19 00:43:38.608166,A002457,A004170,75.2
T0002575,2025-11-14 13:53:24.608166,A004924,A002113,349.95
T0007727,2025-10-27 05:50:46.608166,A001817,A000521,6872.68
T0012992,2025-11-02 00:33:56.608166,A000959,A001071,2661.05
T0020324,2025-11-03 14:42:20.608166,A002743,A000119,942.52
T0001210,2025-11-10 15:35:00.608166,A004491,A000096,811.44
T0005725,2025-11-14 21:12:05.608166,A002021,A001425,1868.95
T0022384,2025-10-26 00:52:43.608166,A001637,A002837,322.1
T0001085,2025-11-02 20:55:40.608166,A002652,A001331,4171.56
T0009884,2025-10-25 15:01:40.608166,A003578,A004730,2917.8
T0000994,2025-11-12 07:05:07.608166,A002583,A001694,505.04
T0017487,2025-10-30 03:05:40.608166,A001657,A004309,1176.45
T0021910,2025-10-24 17:17:10.608166,A001309,A002833,1270.89
T0008061,2025-11-11 18:43:00.608166,A001200,A002300,3443.0
T0015135,2025-10-26 11:27:49.608166,A000988,A001558,6181.91
T0001648,2025-11-17 19:34:15.608166,A001317,A003974,1219.89
T0015635,2025-10-27 03:44:58.608166,A001794,A003407,101.56
T0013211,2025-11-07 06:32:02.608166,A001257,A003237,3642.06
T0004767,2025-11-18 11:11:36.608166,A001950,A003952,2858.96
T0025421,2025-10-26 07:40:21.608166,A002548,A004103,204.85
T0016390,2025-10-31 12:28:33.608166,A004094,A001209,1351.52
T0004324,2025-10-24 13:26:42.608166,A004229,A002586,677.64
T0010944,2025-10-27 08:54:11.608166,A000960,A000312,2520.71
T0025606,2025-11-03 04:28:52.608166,A004236,A002601,896.41
T0005105,2025-11-09 18:59:16.608166,A003178,A002109,3050.95
T0023895,2025-11-14 21:17:14.608166,A002740,A002665,823.84
T0021915,2025-10-24 16:34:10.608166,A001309,A003804,3742.92
T0010511,2025-11-08 19:42:38.608166,A004103,A000095,427.48
T0024382,2025-10-22 08:57:15.608166,A003817,A003069,50.0
T0025623,2025-11-04 21:28:56.608166,A003234,A004237,167.21
T0020165,2025-11-18 04:49:02.608166,A002308,A000084,2497.01
T0019746,2025-11-06 09:30:08.608166,A003438,A002832,651.99
T0006685,2025-11-04 20:51:32.608166,A002898,A000689,39.58
T0007125,2025-10-26 08:08:12.608166,A003355,A001466,227.67
T0013775,2025-11-11 20:47:27.608166,A003744,A001778,1236.86
T0010567,2025-11-07 23:52:31.608166,A004063,A000608,4957.34
T0020957,2025-10-25 10:38:45.608166,A000670,A003983,492.77
T0017529,2025-11-16 18:02:21.608166,A000739,A003282,2490.39
T0016014,2025-10-27 15:13:49.608166,A001912,A004406,161.92
T0017893,2025-11-09 10:27:16.608166,A001746,A004939,40.72
T0004321,2025-10-22 04:16:34.608166,A003701,A000115,1046.58
T0026781,2025-11-13 07:13:57.608166,A004843,A000119,1102.01
T0016277,2025-10-20 23:28:23.608166,A002770,A002046,609.4
T0008983,2025-11-02 11:07:01.608166,A000377,A002659,35.49
T0000360,2025-11-03 18:10:30.608166,A001022,A004590,1720.08
T0024419,2025-10-28 05:38:06.608166,A003073,A003118,722.34
T0016442,2025-11-10 10:05:45.608166,A001453,A001349,1544.99
T0018131,2025-10-30 20:33:22.608166,A004993,A001068,590.87
T0004979,2025-10-24 19:12:41.608166,A004430,A002360,1107.62
T0010437,2025-10-29 13:30:32.608166,A004349,A001785,7601.1
T0002162,2025-11-01 06:09:49.608166,A004519,A001037,814.29
T0017594,2025-10-26 21:51:11.608166,A004704,A000163,3392.25
T0005842,2025-11-13 06:10:52.608166,A000665,A003197,26.08
T0018907,2025-11-14 13:42:47.608166,A003437,A003484,265.6
T0013363,2025-10-24 21:09:40.608166,A004116,A002134,560.83
T0011048,2025-11-13 22:10:40.608166,A000202,A000434,2555.28
T0003964,2025-11-13 17:04:21.608166,A000734,A001548,1891.27
T0007883,2025-10-28 01:52:07.608166,A002807,A003417,157.3
T0002068,2025-11-16 04:35:52.608166,A001131,A001734,687.78
T0017911,2025-11-08 19:04:47.608166,A003024,A002711,3110.9
T0007928,2025-11-06 05:00:09.608166,A000905,A003414,29.74
T0007833,2025-10-25 02:22:24.608166,A000484,A002150,3226.36
T0009192,2025-11-03 20:15:36.608166,A003681,A004643,189.54
T0012946,2025-10-29 04:02:44.608166,A003886,A003578,682.9
T0006550,2025-11-09 14:39:17.608166,A002104,A004338,1147.6
T0000001,2025-10-24 08:02:56.608166,A004752,A002279,2832.31
T0007119,2025-11-13 21:49:13.608166,A004544,A003836,856.4
T0018823,2025-11-09 19:55:41.608166,A003047,A001199,1001.89
T0014505,2025-11-18 09:57:37.608166,A003387,A003097,189.53
T0025269,2025-11-02 06:16:25.608166,A000080,A003919,79.22
T0014929,2025-11-06 20:12:09.608166,A003046,A003618,1403.31
T0026328,2025-10-29 10:34:59.608166,A004901,A002979,3904.03
T0025950,2025-11-10 15:46:22.608166,A004557,A002001,1252.16
T0005265,2025-11-07 10:23:08.608166,A004986,A004735,298.47
T0021579,2025-10-24 03:56:07.608166,A001084,A004537,3082.98
T0013910,2025-11-01 15:02:09.608166,A004138,A002290,418.31
T0000031,2025-11-13 14:04:43.608166,A000744,A002511,218.47
T0005644,2025-10-29 17:12:52.608166,A000825,A004122,2876.74
T0016746,2025-10-27 14:51:04.608166,A003281,A004659,1319.97
T0023434,2025-11-13 19:09:14.608166,A002389,A004598,2025.78
T0019481,2025-10-23 04:18:49.608166,A001007,A000226,987.04
T0021095,2025-11-11 18:59:36.608166,A001635,A000793,1961.66
T0023626,2025-10-30 11:00:46.608166,A001656,A002552,934.6
T0005100,2025-11-08 14:09:06.608166,A001812,A002998,2416.18
T0002991,2025-11-05 02:45:27.608166,A002829,A004939,426.58
T0006782,2025-10-24 12:26:16.608166,A002013,A000508,1184.26
T0000516,2025-11-08 10:28:37.608166,A003291,A004359,3605.16
T0012292,2025-10-31 23:16:23.608166,A003696,A004994,773.73
T0022435,2025-10-24 05:14:08.608166,A001653,A001002,708.27
T0006774,2025-11-13 22:33:10.608166,A000953,A004602,21.13
T0019502,2025-11-02 13:01:25.608166,A003509,A000237,1032.7
T0003778,2025-11-02 22:21:56.608166,A003260,A003887,1713.82
T0011850,2025-10-23 00:42:29.608166,A000620,A001925,2201.0
T0015258,2025-11-13 14:42:08.608166,A000390,A004254,1883.77
T0014265,2025-11-06 01:22:49.608166,A000892,A002374,3772.28
T0009291,2025-10-28 00:47:57.608166,A001169,A003881,353.76
T0007238,2025-11-15 12:36:24.608166,A004921,A002214,1383.17
T0005534,2025-11-07 14:17:36.608166,A003039,A001650,1235.25
T0023467,2025-11-18 22:53:23.608166,A003335,A002415,3779.2
T0000752,2025-11-12 18:28:35.608166,A002648,A003967,1284.56
T0018885,2025-10-27 12:54:59.608166,A002325,A004367,217.5
T0007609,2025-11-06 00:15:55.608166,A001783,A004696,2577.29
T0023951,2025-11-06 07:31:01.608166,A002736,A001533,431.7
T0012665,2025-11-12 00:46:26.608166,A002402,A003725,477.85
T0008006,2025-11-18 08:00:18.608166,A003005,A003827,1205.32
T0026443,2025-11-14 13:34:32.608166,A004371,A004945,19365.87
T0005553,2025-11-16 01:46:31.608166,A002975,A002070,642.42
T0020003,2025-11-18 21:21:02.608166,A002252,A000015,1011.98
T0021498,2025-10-28 19:52:56.608166,A001066,A000092,198.13
T0017818,2025-11-16 07:03:00.608166,A004197,A004234,11648.04
T0022485,2025-10-21 20:05:52.608166,A002276,A001681,2065.97
T0026899,2025-11-06 15:14:57.608166,A002970,A002652,253.85
T0007461,2025-11-10 13:40:55.608166,A000599,A001468,3708.72
T0021527,2025-11-10 12:17:07.608166,A000278,A001071,1462.67
T0022027,2025-11-01 02:59:28.608166,A001450,A002974,1858.39
T0021524,2025-11-10 14:00:07.608166,A002059,A001071,659.31
T0026626,2025-11-11 17:47:57.608166,A004835,A003304,1334.46
T0015682,2025-11-12 23:49:10.608166,A003690,A000239,51.6
T0011009,2025-11-11 10:17:05.608166,A000521,A000638,872.99
T0024456,2025-11-17 11:04:00.608166,A002927,A003118,1010.24
T0012023,2025-11-01 03:15:15.608166,A001700,A004914,605.93
T0013290,2025-11-09 15:31:33.608166,A001014,A001421,1297.49
T0026310,2025-10-29 10:32:59.608166,A000597,A004901,1113.8
T0008135,2025-11-16 03:39:47.608166,A004741,A000489,172.09
T0004544,2025-11-01 22:41:30.608166,A002390,A004423,810.67
T0020411,2025-11-12 02:48:26.608166,A002515,A000202,707.92
T0013043,2025-11-12 05:11:43.608166,A001930,A001611,1323.44
T0010784,2025-10-23 10:00:07.608166,A003048,A000166,1067.47
T0005757,2025-11-19 19:51:37.608166,A003112,A001459,2668.97
T0000616,2025-11-15 09:12:00.608166,A001982,A002461,2137.51
T0021597,2025-10-23 13:03:45.608166,A003768,A001094,1294.96
T0011257,2025-11-18 18:35:43.608166,A004342,A000002,70.66
T0014830,2025-10-27 11:34:33.608166,A004988,A001556,162.55
T0018177,2025-11-17 15:57:14.608166,A004061,A004436,166.02
T0018483,2025-10-24 06:41:46.608166,A004204,A004659,1005.49
T0013416,2025-11-06 12:34:46.608166,A004253,A000135,67.33
T0010055,2025-11-18 09:22:24.608166,A004391,A002575,955.67
T0014848,2025-10-27 04:05:00.608166,A003455,A004920,322.32
T0019909,2025-10-28 09:33:57.608166,A002171,A003352,2066.96
T0002083,2025-11-14 02:34:47.608166,A000516,A003959,928.69
T0023441,2025-11-10 01:29:02.608166,A001061,A002399,322.19
T0016754,2025-11-14 20:40:53.608166,A004556,A000949,2295.95
T0020834,2025-11-04 14:32:08.608166,A000528,A003804,1276.64
T0022915,2025-10-31 08:15:43.608166,A004986,A002001,1340.54
T0026607,2025-10-24 21:09:05.608166,A002044,A002196,1565.35
T0005888,2025-11-06 06:23:29.608166,A003990,A001766,17.61
T0017268,2025-11-03 03:57:13.608166,A000294,A001757,1451.7
T0026089,2025-11-04 17:02:32.608166,A001318,A004598,483.63
T0021084,2025-10-22 09:16:39.608166,A000775,A002974,664.2
T0003705,2025-11-05 06:42:28.608166,A000770,A001044,3215.3
T0003168,2025-10-22 08:40:06.608166,A004164,A003289,665.48
T0012221,2025-10-28 12:21:48.608166,A000243,A002295,1888.22
T0002954,2025-11-05 19:38:49.608166,A000287,A003016,189.62
T0011820,2025-10-31 07:31:56.608166,A001510,A004361,5184.07
T0023029,2025-11-08 13:21:30.608166,A003813,A002155,271.1
T0007518,2025-11-09 13:08:47.608166,A003890,A000713,535.07
T0010555,2025-10-21 16:52:57.608166,A004996,A002286,1640.49
T0003068,2025-11-06 06:08:46.608166,A004368,A001887,6558.3
T0023025,2025-11-08 12:59:30.608166,A004257,A002155,192.53
T0009278,2025-11-11 05:37:47.608166,A000930,A004618,3112.32
T0005234,2025-11-07 22:42:42.608166,A002866,A002936,3873.85
T0022786,2025-10-25 15:23:56.608166,A002068,A001853,181.39
T0007244,2025-11-18 13:07:22.608166,A002640,A004919,784.55
T0026863,2025-11-11 23:23:57.608166,A001309,A000030,957.64
T0015848,2025-10-23 22:36:55.608166,A002054,A000931,216.3
T0003619,2025-10-31 04:37:41.608166,A000683,A001580,2428.09
T0002488,2025-10-28 03:05:41.608166,A001883,A001951,521.56
T0017022,2025-11-12 22:35:40.608166,A000286,A004145,707.69
T0022626,2025-11-14 22:45:42.608166,A004487,A001793,726.22
T0021965,2025-10-30 07:06:59.608166,A002432,A001388,50.0
T0005895,2025-11-04 17:14:21.608166,A001304,A001297,2294.1
T0006404,2025-10-22 18:17:58.608166,A002218,A001808,568.95
T0020001,2025-11-18 23:08:02.608166,A003479,A000015,3517.12
T0008503,2025-10-21 05:14:35.608166,A002535,A004217,163.73
T0024709,2025-11-17 00:50:48.608166,A003289,A002367,1966.43
T0010054,2025-10-26 22:34:13.608166,A004871,A002998,855.04
T0009185,2025-11-15 22:45:59.608166,A000952,A003280,1129.09
T0002233,2025-10-27 02:33:22.608166,A001224,A004623,649.19
T0010733,2025-11-02 10:23:17.608166,A000123,A002250,3725.91
T0010862,2025-10-27 12:41:59.608166,A004146,A000366,1634.59
T0007861,2025-11-07 08:39:33.608166,A003745,A002705,155.0
T0022916,2025-10-31 08:16:43.608166,A000980,A002001,1252.32
T0012339,2025-10-31 13:30:45.608166,A001043,A000887,2989.29
T0023319,2025-11-09 21:36:49.608166,A002304,A004943,895.9
T0016885,2025-11-17 10:49:09.608166,A001799,A001158,731.08
T0021576,2025-10-24 02:06:07.608166,A001084,A002277,2977.77
T0016794,2025-11-14 04:41:06.608166,A002397,A004835,383.32
T0011272,2025-10-21 18:28:16.608166,A004008,A001474,1450.12
T0014324,2025-11-19 11:00:51.608166,A004052,A000708,2874.21
T0007929,2025-11-09 18:13:49.608166,A003493,A001941,783.32
T0017449,2025-11-08 11:11:50.608166,A000915,A003461,1500.54
T0016801,2025-11-08 21:34:11.608166,A004182,A004280,2699.38
T0015163,2025-11-07 21:04:16.608166,A004822,A000904,203.56
T0007628,2025-10-23 16:42:56.608166,A004908,A003723,329.04
T0013941,2025-11-08 03:50:43.608166,A004300,A002056,863.35
T0014596,2025-11-12 03:21:13.608166,A004133,A002305,1711.1
T0024149,2025-10-23 04:12:49.608166,A004783,A002970,3472.38
T0007042,2025-10-31 10:31:54.608166,A002980,A004206,2883.29
T0002873,2025-10-27 13:03:54.608166,A001373,A001455,504.62
T0018076,2025-11-05 17:47:44.608166,A000539,A001594,402.88
T0018854,2025-11-18 16:25:11.608166,A000133,A003790,1715.07
T0025272,2025-11-02 05:10:25.608166,A000011,A003919,3970.54
T0022604,2025-10-27 19:50:16.608166,A001739,A001767,5177.82
T0002683,2025-10-21 01:33:59.608166,A004354,A001964,1571.0
T0001388,2025-10-27 08:00:25.608166,A002264,A004308,3690.22
T0006388,2025-11-05 05:06:10.608166,A003086,A004186,511.05
T0026859,2025-11-11 22:43:57.608166,A001309,A000996,2121.98
T0014614,2025-10-29 06:10:10.608166,A002601,A004546,1531.92
T0019911,2025-11-04 03:45:28.608166,A004278,A001176,3090.96
T0026273,2025-11-09 08:21:42.608166,A004884,A004244,2848.68
T0026710,2025-11-12 17:07:57.608166,A002389,A001458,3139.15
T0011779,2025-10-22 02:48:18.608166,A004412,A003864,1129.34
T0011086,2025-11-11 21:32:22.608166,A001840,A004055,2264.77
T0011107,2025-11-08 22:36:13.608166,A002824,A003680,2677.08
T0012607,2025-11-02 04:31:44.608166,A000645,A000883,288.74
T0008209,2025-10-22 19:56:09.608166,A000032,A001328,6965.9
T0008063,2025-11-03 23:45:51.608166,A002903,A003718,2132.16
