account_id,is_mule,inbound_count_24h,inbound_sum_24h,inbound_unique_senders_24h,inbound_count_7d,inbound_sum_7d,inbound_unique_senders_7d,outbound_count_24h,outbound_sum_24h,outbound_unique_receivers_24h,outbound_count_7d,outbound_sum_7d,outbound_unique_receivers_7d,pct_forwarded_7d,avg_forward_delay_seconds,in_degree_7d,out_degree_7d,pagerank_7d,count_in_out_ratio_7d,many_inbound_senders_24h_flag,burstiness_24h_vs_7d
A004494,0,0.0,0.0,0.0,2.0,859.0,2.0,0.0,0.0,0.0,1.0,648.72,1.0,0.7552037252610534,335917.0,2,1,0.0001485711994258111,1.999999999,0,0.0
A004495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2586.69,2.0,2586690000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004497,0,0.0,0.0,0.0,1.0,3662.78,1.0,0.0,0.0,0.0,1.0,5377.25,1.0,1.4680788908966773,-1.0,1,1,0.00021368236622411498,1.0,0,0.0
A004498,0,0.0,0.0,0.0,1.0,152.03,1.0,0.0,0.0,0.0,3.0,4121.5,3.0,27.10978096410505,16540.0,1,3,0.00012830722235574122,0.33333333355555556,0,0.0
A004500,0,0.0,0.0,0.0,1.0,681.84,1.0,0.0,0.0,0.0,1.0,1001.91,1.0,1.469420978526532,327093.0,1,1,0.00016046558904990205,1.0,0,0.0
A004501,0,0.0,0.0,0.0,2.0,1353.41,2.0,1.0,5997.73,1.0,2.0,6440.87,2.0,4.758993948615157,263703.5,2,2,0.00034309418057594575,1.0,0,0.0
A004502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8968.54,2.0,8968540000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004503,0,0.0,0.0,0.0,2.0,4376.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00037519831544692074,2000000001.0,0,0.0
A004504,0,1.0,805.08,1.0,2.0,1667.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00015730829870706103,2000000001.0,0,3.49999998775
A004505,0,0.0,0.0,0.0,1.0,781.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00016060537733532767,1000000001.0,0,0.0
A004506,0,0.0,0.0,0.0,1.0,3851.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A004507,0,1.0,20.97,1.0,1.0,20.97,1.0,0.0,0.0,0.0,1.0,1212.6,1.0,57.825464947170936,-1.0,1,1,0.00010659661505046933,1.0,0,6.999999951
A004508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.68,1.0,671679999999.9999,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004509,0,0.0,0.0,0.0,2.0,6702.639999999999,2.0,0.0,0.0,0.0,1.0,1110.99,1.0,0.165754090925342,42048.5,2,1,0.00016117360693480571,1.999999999,0,0.0
A004510,0,0.0,0.0,0.0,1.0,311.94,1.0,1.0,2698.77,1.0,1.0,2698.77,1.0,8.651567609127872,163094.0,1,1,0.00011725300129602656,1.0,0,0.0
A004511,0,0.0,0.0,0.0,1.0,505.31,1.0,1.0,4463.25,1.0,2.0,6115.55,2.0,12.102570699150814,64579.0,1,2,0.00015367235560776154,0.50000000025,0,0.0
A004512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5066.18,3.0,5066180000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A004513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2639.38,2.0,2639380000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004514,0,1.0,379.85,1.0,3.0,4176.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.00015955682317742308,3000000001.0,0,2.333333327888889
A004515,0,0.0,0.0,0.0,2.0,4000.05,2.0,1.0,3371.03,1.0,2.0,4761.18,2.0,1.1902801214981837,142482.0,2,2,0.00035463367670278764,1.0,0,0.0
A004517,0,0.0,0.0,0.0,3.0,2936.73,3.0,1.0,1436.05,1.0,5.0,3872.04,5.0,1.318486888477552,126527.33333333333,3,5,0.00038959514156577236,0.60000000008,0,0.0
A004518,0,0.0,0.0,0.0,1.0,412.39,1.0,0.0,0.0,0.0,1.0,353.83,1.0,0.8579984965667015,-1.0,1,1,0.00013502639231137808,1.0,0,0.0
A004519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1454.16,3.0,1454160000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A004520,0,1.0,1148.21,1.0,2.0,1182.32,2.0,0.0,0.0,0.0,1.0,291.86,1.0,0.24685364368339635,-1.0,2,1,0.0004589812010376296,1.999999999,0,3.49999998775
A004521,0,1.0,2577.32,1.0,1.0,2577.32,1.0,0.0,0.0,0.0,2.0,2675.5499999999997,2.0,1.0381132339014796,-1.0,1,2,0.00015756747902774082,0.50000000025,0,6.999999951
A004523,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.58,1.0,1.0,93.58,1.0,93580000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004524,0,0.0,0.0,0.0,2.0,648.12,2.0,0.0,0.0,0.0,2.0,3306.62,2.0,5.101863852365145,94542.0,2,2,0.0004152279144558043,1.0,0,0.0
A004525,0,1.0,1570.25,1.0,1.0,1570.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.0005956542783869612,1000000001.0,0,6.999999951
A004526,0,0.0,0.0,0.0,1.0,760.49,1.0,0.0,0.0,0.0,1.0,6919.14,1.0,9.098265591909035,-1.0,1,1,0.00011836555018979238,1.0,0,0.0
A004527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7955.89,2.0,7955890000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004529,0,0.0,0.0,0.0,1.0,862.59,1.0,0.0,0.0,0.0,2.0,3252.04,2.0,3.770087758954115,251037.0,1,2,0.00011326439400784193,0.50000000025,0,0.0
A004530,0,1.0,161.33,1.0,1.0,161.33,1.0,0.0,0.0,0.0,1.0,226.77,1.0,1.4056282154502844,-1.0,1,1,0.0001666626791923311,1.0,0,6.999999951
A004531,0,0.0,0.0,0.0,1.0,1722.64,1.0,2.0,594.45,2.0,2.0,594.45,2.0,0.3450808062042301,172202.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A004532,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386.86,1.0,1.0,386.86,1.0,386860000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1789.43,1.0,1789430000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004534,0,0.0,0.0,0.0,1.0,2387.67,1.0,0.0,0.0,0.0,1.0,3503.0,1.0,1.4671206657530282,136100.0,1,1,0.0003912982043250924,1.0,0,0.0
A004535,0,0.0,0.0,0.0,1.0,546.15,1.0,0.0,0.0,0.0,1.0,2389.39,1.0,4.37497024626133,145980.0,1,1,0.00011604826714344584,1.0,0,0.0
A004536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4027.0,4.0,4026999999999.9995,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A004537,0,0.0,0.0,0.0,3.0,6135.48,3.0,0.0,0.0,0.0,2.0,3027.91,2.0,0.4935082503731585,76767.0,3,2,0.0003702282572525364,1.49999999975,0,0.0
A004538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.39,1.0,137389999999.99998,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004539,0,0.0,0.0,0.0,1.0,1439.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00010659661505046933,1000000001.0,0,0.0
A004540,0,0.0,0.0,0.0,1.0,800.58,1.0,1.0,2302.41,1.0,2.0,2984.0499999999997,2.0,3.7273601638765297,184006.0,1,2,0.00021368236622411498,0.50000000025,0,0.0
A004541,0,0.0,0.0,0.0,1.0,1366.97,1.0,1.0,1197.83,1.0,2.0,5935.25,2.0,4.341902163175241,123940.0,1,2,0.00013336805284388075,0.50000000025,0,0.0
A004542,0,1.0,2862.88,1.0,2.0,4159.63,2.0,0.0,0.0,0.0,4.0,3265.58,4.0,0.7850650178018753,-1.0,2,4,0.00020643547464021356,0.500000000125,0,3.49999998775
A004543,0,0.0,0.0,0.0,2.0,4764.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.0002542909717518766,2000000001.0,0,0.0
A004544,0,0.0,0.0,0.0,2.0,1524.5500000000002,2.0,0.0,0.0,0.0,2.0,3837.48,2.0,2.517123085498988,273149.0,2,2,0.0003962644793996739,1.0,0,0.0
A004547,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1835.85,1.0,2.0,4037.25,2.0,4037249999999.9995,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,937.46,1.0,937460000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004549,0,0.0,0.0,0.0,1.0,1209.55,1.0,0.0,0.0,0.0,2.0,1690.98,2.0,1.39802405853301,65959.0,1,2,0.00012611896952405928,0.50000000025,0,0.0
A004550,0,0.0,0.0,0.0,1.0,218.95,1.0,0.0,0.0,0.0,2.0,2815.46,2.0,12.858917561028278,342899.0,1,2,9.718146693901088e-05,0.50000000025,0,0.0
A004551,0,0.0,0.0,0.0,1.0,295.45,1.0,1.0,1171.15,1.0,1.0,1171.15,1.0,3.9639532915756854,583528.0,1,1,0.00011836555018979238,1.0,0,0.0
A004552,0,0.0,0.0,0.0,1.0,526.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.000561041214355185,1000000001.0,0,0.0
A004553,0,0.0,0.0,0.0,1.0,1439.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00014837055549796912,1000000001.0,0,0.0
A004554,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.52,1.0,2.0,3408.95,2.0,3408949999999.9995,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004555,0,0.0,0.0,0.0,1.0,609.37,1.0,0.0,0.0,0.0,1.0,2147.29,1.0,3.523786861835135,-1.0,1,1,0.00012715493426291316,1.0,0,0.0
A004556,0,0.0,0.0,0.0,1.0,1108.82,1.0,0.0,0.0,0.0,2.0,5589.7,2.0,5.041124799331685,-1.0,1,2,0.0003603556803168903,0.50000000025,0,0.0
A004557,0,0.0,0.0,0.0,4.0,9757.61,4.0,0.0,0.0,0.0,1.0,549.28,1.0,0.056292473259327194,278027.0,4,1,0.0006345469886206115,3.9999999969999998,0,0.0
A004558,0,0.0,0.0,0.0,1.0,2800.2,1.0,0.0,0.0,0.0,2.0,5870.74,2.0,2.096543104063247,34836.0,1,2,0.00010659661505046933,0.50000000025,0,0.0
A004559,0,0.0,0.0,0.0,1.0,1014.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.000178385658145974,1000000001.0,0,0.0
A004560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.65,1.0,42649999999.99999,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004561,0,0.0,0.0,0.0,1.0,295.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00013326773087995975,1000000001.0,0,0.0
A004562,0,0.0,0.0,0.0,1.0,413.75,1.0,0.0,0.0,0.0,3.0,4332.23,3.0,10.47064652565445,85865.0,1,3,0.00012085592852310242,0.33333333355555556,0,0.0
A004563,0,1.0,862.59,1.0,1.0,862.59,1.0,0.0,0.0,0.0,3.0,5880.34,3.0,6.817074160369565,-1.0,1,3,0.00014837055549796912,0.33333333355555556,0,6.999999951
A004565,0,0.0,0.0,0.0,2.0,4663.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00017721022588640763,2000000001.0,0,0.0
A004567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2062.49,1.0,2062489999999.9998,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5834.17,2.0,5834170000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004569,0,0.0,0.0,0.0,1.0,2130.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.000334675220024196,1000000001.0,0,0.0
A004570,0,0.0,0.0,0.0,2.0,3411.3599999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00042678359390403177,2000000001.0,0,0.0
A004571,0,1.0,1107.32,1.0,1.0,1107.32,1.0,2.0,1703.74,2.0,3.0,2077.64,3.0,1.8762778600568253,30818.0,1,3,0.00015367235560776154,0.33333333355555556,0,6.999999951
A004572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.79,1.0,196789999999.99997,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004573,0,0.0,0.0,0.0,3.0,6926.96,3.0,1.0,1300.19,1.0,2.0,1536.94,2.0,0.22187799554202392,210377.66666666666,3,2,0.00018544462761920243,1.49999999975,0,0.0
A004574,0,0.0,0.0,0.0,1.0,1190.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00010659661505046933,1000000001.0,0,0.0
A004575,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1115.86,1.0,2.0,1713.4699999999998,2.0,1713469999999.9998,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004577,0,0.0,0.0,0.0,1.0,373.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00023519848036087412,1000000001.0,0,0.0
A004578,0,0.0,0.0,0.0,1.0,441.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00025943419276306756,1000000001.0,0,0.0
A004579,0,1.0,3998.69,1.0,4.0,6048.51,4.0,0.0,0.0,0.0,2.0,3536.7,2.0,0.5847225184383286,189236.66666666666,4,2,0.0005027404130084693,1.9999999995,0,1.7499999969375002
A004580,0,0.0,0.0,0.0,2.0,7174.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00022606040552176676,2000000001.0,0,0.0
A004581,0,0.0,0.0,0.0,1.0,2639.92,1.0,0.0,0.0,0.0,1.0,1896.88,1.0,0.7185369253611025,-1.0,1,1,0.00011392865451088051,1.0,0,0.0
A004582,0,1.0,1206.03,1.0,1.0,1206.03,1.0,0.0,0.0,0.0,1.0,1417.84,1.0,1.1756258136189186,-1.0,1,1,0.00010836122527258501,1.0,0,6.999999951
A004583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,620.06,2.0,620059999999.9999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004584,0,1.0,2084.79,1.0,3.0,4872.65,3.0,0.0,0.0,0.0,1.0,2459.3,1.0,0.5047150934295497,-1.0,3,1,0.00031694299074125533,2.999999998,0,2.333333327888889
A004585,0,1.0,2355.95,1.0,3.0,4942.76,3.0,0.0,0.0,0.0,2.0,3206.38,2.0,0.648702344439008,2392.0,3,2,0.00039801348863579883,1.49999999975,0,2.333333327888889
A004587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7520.96,5.0,7520960000000.0,-1.0,0,5,8.305874477182321e-05,1.9999999996e-10,0,0.0
A004588,0,0.0,0.0,0.0,7.0,9357.93,7.0,0.0,0.0,0.0,1.0,1714.84,1.0,0.18324992813579677,189749.66666666666,7,1,0.0008246724533374251,6.9999999939999995,0,0.0
A004589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575.62,1.0,575620000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004591,0,0.0,0.0,0.0,2.0,1710.73,2.0,0.0,0.0,0.0,1.0,1961.21,1.0,1.1464170266487719,-1.0,2,1,0.0001686748582618499,1.999999999,0,0.0
A004593,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,804.96,1.0,2.0,2742.48,2.0,2742480000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004594,0,0.0,0.0,0.0,3.0,8445.949999999999,3.0,1.0,127.73,1.0,1.0,127.73,1.0,0.015123224740850335,206815.66666666666,3,1,0.0005359126707550559,2.999999998,0,0.0
A004595,0,0.0,0.0,0.0,2.0,2187.3,2.0,0.0,0.0,0.0,1.0,3756.52,1.0,1.7174233072730225,89950.0,2,1,0.0003570605104101703,1.999999999,0,0.0
A004596,0,0.0,0.0,0.0,1.0,7864.77,1.0,0.0,0.0,0.0,1.0,3366.82,1.0,0.4280888061570232,-1.0,1,1,0.00015367235560776154,1.0,0,0.0
A004597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5996.92,1.0,5996920000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004598,0,1.0,1193.03,1.0,6.0,8128.6900000000005,6.0,0.0,0.0,0.0,1.0,176.83,1.0,0.021753812729969804,214867.0,6,1,0.0009398767055800228,5.999999995,0,1.1666666653055557
A004599,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,584.0,1.0,2.0,727.91,2.0,727909999999.9999,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004600,0,0.0,0.0,0.0,2.0,2369.02,2.0,0.0,0.0,0.0,1.0,183.88,1.0,0.07761859334236199,34224.0,2,1,0.00017677967296569539,1.999999999,0,0.0
A004601,0,0.0,0.0,0.0,1.0,899.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00018868536357024402,1000000001.0,0,0.0
A004602,0,0.0,0.0,0.0,1.0,21.13,1.0,0.0,0.0,0.0,1.0,1210.82,1.0,57.3033601487315,256286.0,1,1,0.00015367235560776154,1.0,0,0.0
A004603,0,0.0,0.0,0.0,1.0,5257.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00011836555018979238,1000000001.0,0,0.0
A004604,0,0.0,0.0,0.0,1.0,509.87,1.0,0.0,0.0,0.0,2.0,9315.119999999999,2.0,18.26959813282156,29931.0,1,2,0.00011836555018979238,0.50000000025,0,0.0
A004605,0,2.0,3418.9,2.0,3.0,3860.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3,0,0.00037169469664455546,3000000001.0,0,4.666666655777778
A004607,0,1.0,2290.1,1.0,4.0,3796.23,4.0,0.0,0.0,0.0,1.0,52.86,1.0,0.013924340727507574,134540.0,4,1,0.00043156663406477636,3.9999999969999998,0,1.7499999969375002
A004608,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293.42,1.0,1.0,293.42,1.0,293420000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004609,0,0.0,0.0,0.0,1.0,1144.41,1.0,0.0,0.0,0.0,1.0,4081.92,1.0,3.5668335648905836,-1.0,1,1,0.00015367235560776154,1.0,0,0.0
A004610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5029.66,2.0,5029660000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9487.84,3.0,9487840000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A004612,0,0.0,0.0,0.0,2.0,10020.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,0.00018367736091593829,2000000001.0,0,0.0
A004613,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3559.4900000000002,2.0,3.0,5273.31,3.0,5273310000000.0,-1.0,0,3,8.305874477182321e-05,3.3333333322222223e-10,0,0.0
A004615,0,0.0,0.0,0.0,1.0,45.2,1.0,0.0,0.0,0.0,2.0,4366.96,2.0,96.61415928989791,-1.0,1,2,0.00026554956211709063,0.50000000025,0,0.0
A004616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,362.58,1.0,362579999999.99994,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004617,0,0.0,0.0,0.0,1.0,1663.51,1.0,0.0,0.0,0.0,1.0,339.7,1.0,0.20420676761774548,-1.0,1,1,0.0002236446267134941,1.0,0,0.0
A004618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1899.21,1.0,1899210000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004619,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2194.14,1.0,1.0,2194.14,1.0,2194139999999.9998,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004620,0,1.0,1602.22,1.0,2.0,1892.04,2.0,1.0,1743.25,1.0,2.0,1841.43,2.0,0.9732510940566937,91492.0,2,2,0.00024946133326016716,1.0,0,3.49999998775
A004621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1943.48,1.0,1943480000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9696.640000000001,2.0,9696640000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004623,0,1.0,32.51,1.0,1.0,32.51,1.0,0.0,0.0,0.0,1.0,1039.09,1.0,31.962165486559147,-1.0,1,1,0.00015367235560776154,1.0,0,6.999999951
A004624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3817.26,1.0,3817260000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4966.13,2.0,4966130000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004627,0,0.0,0.0,0.0,2.0,4058.37,2.0,1.0,1602.22,1.0,2.0,2085.13,2.0,0.513785091058599,282086.5,2,2,0.00019498016208736602,1.0,0,0.0
A004628,0,0.0,0.0,0.0,1.0,258.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00041967543989237025,1000000001.0,0,0.0
A004629,0,0.0,0.0,0.0,1.0,2965.64,1.0,0.0,0.0,0.0,2.0,2692.8599999999997,2.0,0.9080198540615488,-1.0,1,2,0.00017367569247987935,0.50000000025,0,0.0
A004630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1790.82,2.0,1790819999999.9998,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
A004631,0,0.0,0.0,0.0,2.0,5600.42,2.0,0.0,0.0,0.0,2.0,6429.1900000000005,2.0,1.147983544091131,74715.5,2,2,0.00013548877288779772,1.0,0,0.0
A004632,0,0.0,0.0,0.0,1.0,307.23,1.0,0.0,0.0,0.0,1.0,1203.96,1.0,3.9187579337827727,-1.0,1,1,0.0002089648820200808,1.0,0,0.0
A004633,0,1.0,1455.84,1.0,1.0,1455.84,1.0,1.0,2801.96,1.0,2.0,4254.76,2.0,2.922546433672023,-1.0,1,2,0.00015367235560776154,0.50000000025,0,6.999999951
A004634,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6655.37,1.0,4.0,8646.36,4.0,8646360000000.0,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A004635,0,0.0,0.0,0.0,1.0,1217.76,1.0,0.0,0.0,0.0,1.0,3040.16,1.0,2.4965181973438964,83118.0,1,1,0.00015367235560776154,1.0,0,0.0
A004636,0,1.0,248.28,1.0,2.0,1494.85,2.0,1.0,241.64,1.0,2.0,697.24,2.0,0.46642806970567857,284560.0,2,2,0.00022428596644369987,1.0,0,3.49999998775
A004638,0,0.0,0.0,0.0,1.0,2349.44,1.0,0.0,0.0,0.0,2.0,5273.62,2.0,2.244628507217786,76492.0,1,2,0.00014837055549796912,0.50000000025,0,0.0
A004639,0,0.0,0.0,0.0,1.0,1734.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0.00012007662606636061,1000000001.0,0,0.0
A004640,0,0.0,0.0,0.0,1.0,730.93,1.0,1.0,321.52,1.0,2.0,1481.65,2.0,2.027075096107662,357381.0,1,2,0.00013336805284388075,0.50000000025,0,0.0
A004641,0,0.0,0.0,0.0,1.0,1653.14,1.0,0.0,0.0,0.0,2.0,2712.81,2.0,1.6410043916415784,20558.0,1,2,0.00026249768751293145,0.50000000025,0,0.0
A004643,0,1.0,1094.63,1.0,2.0,1203.99,2.0,0.0,0.0,0.0,1.0,1388.82,1.0,1.1535145640734943,-1.0,2,1,0.00017308029391940974,1.999999999,0,3.49999998775
A004644,0,0.0,0.0,0.0,1.0,1756.53,1.0,0.0,0.0,0.0,1.0,613.19,1.0,0.3490916750637057,333847.0,1,1,0.00010821339880785199,1.0,0,0.0
A004646,0,2.0,1876.31,2.0,3.0,2249.67,3.0,0.0,0.0,0.0,1.0,1512.51,1.0,0.6723252743732759,300.0,3,1,0.001161226569972732,2.999999998,0,4.666666655777778
A004647,0,1.0,644.14,1.0,1.0,644.14,1.0,0.0,0.0,0.0,1.0,820.01,1.0,1.2730307076081706,-1.0,1,1,0.00013225326907169785,1.0,0,6.999999951
A004648,0,0.0,0.0,0.0,1.0,336.28,1.0,1.0,184.26,1.0,4.0,5151.3,4.0,15.318484596124309,21284.0,1,4,0.00010659661505046933,0.2500000001875,0,0.0
A004649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3890.27,1.0,3890269999999.9995,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12662.41,4.0,12662410000000.0,-1.0,0,4,8.305874477182321e-05,2.499999999375e-10,0,0.0
A004651,0,1.0,3807.4,1.0,1.0,3807.4,1.0,0.0,0.0,0.0,1.0,45.4,1.0,0.011924147712346502,-1.0,1,1,0.00011836555018979238,1.0,0,6.999999951
A004653,0,0.0,0.0,0.0,1.0,260.91,1.0,0.0,0.0,0.0,2.0,4154.48,2.0,15.923038595623304,-1.0,1,2,0.00015086093383127918,0.50000000025,0,0.0
A004654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3528.73,1.0,3528730000000.0,-1.0,0,1,8.305874477182321e-05,9.99999999e-10,0,0.0
A004655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2079.21,2.0,2079210000000.0,-1.0,0,2,8.305874477182321e-05,4.9999999975e-10,0,0.0
